tweet_id,retweets,favorites,text,created_at
671533943490011136,528,932,Super rare dog here. Spiffy mohawk. Sharp mouth. Shits eggs. Cool chariot wheel in background. 6/10 v confident pup https://t.co/pcx8jm1J1K,Tue Dec 01 03:39:03 +0000 2015
671528761649688577,233,776,Meet Jax. He's in the middle of a serious conversation and is trying unbelievably hard not to laugh. 10/10 https://t.co/HwiLcDPaCi,Tue Dec 01 03:18:27 +0000 2015
671520732782923777,485,1287,Meet Alejandro. He's an extremely seductive pup. 10/10 https://t.co/C7dPcCUNpF,Tue Dec 01 02:46:33 +0000 2015
671518598289059840,271,873,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers https://t.co/nLQoltwEZ7,Tue Dec 01 02:38:04 +0000 2015
671511350426865664,639,1469,Say hello to Hammond. He's just a wee lil pup. Jumps around a shit ton. 8/10 overall very good dog https://t.co/OgDF2ES3Q9,Tue Dec 01 02:09:16 +0000 2015
671504605491109889,3273,6469,This is Charlie. He was just informed that dogs can't be Jedi. 11/10 https://t.co/mGW5c50mPA,Tue Dec 01 01:42:28 +0000 2015
671497587707535361,413,856,This is Pip. He is a ship captain. Many years of experience sailing the treacherous open sea. 11/10 https://t.co/EY1uZJUGYJ,Tue Dec 01 01:14:35 +0000 2015
671488513339211776,436,923,This is Julius. He's a cool dog. Carries seashell everywhere. Rad segmented legs. Currently attacking castle. 8/10 https://t.co/CwUK5AIgeD,Tue Dec 01 00:38:31 +0000 2015
671486386088865792,180,529,This is Malcolm. He just saw a spider. 10/10 https://t.co/ympkwF65Dx,Tue Dec 01 00:30:04 +0000 2015
671485057807351808,212,704,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes. 11/10 good pup https://t.co/CqcRagJlyS,Tue Dec 01 00:24:48 +0000 2015
671390180817915904,680,1328,Striped dog here. Having fun playing on back. Sturdy paws. Looks like an organized Dalmatian. 7/10 would still pet https://t.co/U1mSS3Ykez,Mon Nov 30 18:07:47 +0000 2015
671362598324076544,270,1026,This is Tanner. He accidentally dropped all his hard-earned Kohl's cash in the tub. 11/10 https://t.co/onC3uMpFF2,Mon Nov 30 16:18:11 +0000 2015
671357843010908160,143,369,Tfw she says hello from the other side. 9/10 https://t.co/lS1TIDagIb,Mon Nov 30 15:59:17 +0000 2015
671355857343524864,111,445,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly https://t.co/FoCULrC3rD,Mon Nov 30 15:51:24 +0000 2015
671347597085433856,387,878,This is Lola. She was not fully prepared for the water slide. 9/10 https://t.co/svlkUlg3NH,Mon Nov 30 15:18:34 +0000 2015
671186162933985280,190,670,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 https://t.co/96tMaWyoWt,Mon Nov 30 04:37:05 +0000 2015
671182547775299584,305,1022,This pup holds the secrets of the universe in his left eye. 12/10 https://t.co/F7xwE0wmnu,Mon Nov 30 04:22:44 +0000 2015
671166507850801152,312,803,This is Herm. It's his first day of potty training. He's doing great. You got this Herm. 10/10 stellar pup https://t.co/gFl60yFJ0w,Mon Nov 30 03:18:59 +0000 2015
671163268581498880,1010,1513,Pack of horned dogs here. Very team-oriented bunch. All have weird laughs. Bond between them strong. 8/10 for all https://t.co/U7DQQdZ0mX,Mon Nov 30 03:06:07 +0000 2015
671159727754231808,72,328,This is Anthony. He just finished up his masters at Harvard. Unprofessional tattoos. Always looks perturbed. 5/10 https://t.co/iHLo9rGay1,Mon Nov 30 02:52:03 +0000 2015
671154572044468225,200,656,Meet Holly. She's trying to teach small human-like pup about blocks but he's not paying attention smh. 11/10 &amp; 8/10 https://t.co/RcksaUrGNu,Mon Nov 30 02:31:34 +0000 2015
671151324042559489,139,610,*struggling to breathe properly* 12/10 https://t.co/NKHx0pcOii,Mon Nov 30 02:18:39 +0000 2015
671147085991960577,200,610,This is a Helvetica Listerine named Rufus. This time Rufus will be ready for the UPS guy. He'll never expect it 9/10 https://t.co/34OhVhMkVr,Mon Nov 30 02:01:49 +0000 2015
671141549288370177,597,1066,Neat pup here. Enjoys lettuce. Long af ears. Short lil legs. Hops surprisingly high for dog. 9/10 still very petable https://t.co/HYR611wiA4,Mon Nov 30 01:39:49 +0000 2015
671138694582165504,367,847,Me running from commitment. 10/10 https://t.co/ycVJyFFkES,Mon Nov 30 01:28:28 +0000 2015
671134062904504320,174,682,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pal 8/10 https://t.co/BHxr9O7wJY,Mon Nov 30 01:10:04 +0000 2015
671122204919246848,2289,3203,Two miniature golden retrievers here. Webbed paws. Don't walk very efficiently. Can't catch a tennis ball. 4/10s https://t.co/WzVLdSHJU7,Mon Nov 30 00:22:57 +0000 2015
671115716440031232,710,1260,"Meet Phred. He isn't steering, looking at the road, or wearing a seatbelt. Phred is a rolling tornado of danger 6/10 https://t.co/mZD7Bo7HfV",Sun Nov 29 23:57:10 +0000 2015
671109016219725825,396,1059,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok Toby https://t.co/sYi2G0he4H,Sun Nov 29 23:30:32 +0000 2015
670995969505435648,265,1014,Yea I can't handle this job anymore your dogs are too adorable. 12/10 https://t.co/N9W5L7BLTm,Sun Nov 29 16:01:20 +0000 2015
670842764863651840,7916,22855,"After so many requests... here you go.

Good dogg. 420/10 https://t.co/yfAAo1gdeY",Sun Nov 29 05:52:33 +0000 2015
670840546554966016,175,540,Meet Colby. He's that one cool friend that gets you into every party. Great hat. Sneaky tongue slip. 10/10 good pup https://t.co/jBnz3MjTzX,Sun Nov 29 05:43:44 +0000 2015
670838202509447168,628,1017,Pink dogs here. Unreasonably long necks. Left guy has only 1 leg. Quite nimble. Don't bark tho 4/10s would still pet https://t.co/QY5uvMmmQk,Sun Nov 29 05:34:25 +0000 2015
670833812859932673,113,398,This is Jett. He is unimpressed by flower. 7/10 https://t.co/459qWNnV3F,Sun Nov 29 05:16:59 +0000 2015
670832455012716544,196,670,This is Amy. She is Queen Starburst. 10/10 unexplainably juicy https://t.co/Hj2HtxpcSx,Sun Nov 29 05:11:35 +0000 2015
670826280409919488,3686,5076,"Scary dog here. Too many legs. Extra tail. Not soft, let alone fluffy. Won't bark. Moves sideways. Has weapon. 2/10 https://t.co/XOPXCSXiUT",Sun Nov 29 04:47:03 +0000 2015
670823764196741120,169,709,This is Remington. He's a man dime. 12/10 https://t.co/m3ufSDwHHJ,Sun Nov 29 04:37:03 +0000 2015
670822709593571328,88,556,Can't do better than this lol. 10/10 for the owner https://t.co/yrqGyMZhW6,Sun Nov 29 04:32:51 +0000 2015
670815497391357952,1394,2912,This is Sage. He likes to burn shit. 10/10 https://t.co/nLYruSMRe6,Sun Nov 29 04:04:12 +0000 2015
670811965569282048,243,1036,Meet Maggie. She enjoys her stick in the yard. Very content. Much tranquility. 10/10 keep it up pup https://t.co/eYP9i9gfYn,Sun Nov 29 03:50:10 +0000 2015
670807719151067136,445,1078,"Say hello to Andy. He can balance on one foot, obliterate u in checkers, &amp; transform into a rug. 11/10 much talents https://t.co/idzH8JH06g",Sun Nov 29 03:33:17 +0000 2015
670804601705242624,871,1816,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round. 10/10 would pet so damn well https://t.co/DM3ZP3AA7b,Sun Nov 29 03:20:54 +0000 2015
670803562457407488,82,314,I would do radical things in the name of Dog God. I'd believe every word in that book. 10/10 https://t.co/9ZuGAmLZDR,Sun Nov 29 03:16:46 +0000 2015
670797304698376195,212,683,This is Trigger. He was minding his own business on stair when he overheard someone say they don't like bacon. 11/10 https://t.co/yqohZK4CL0,Sun Nov 29 02:51:54 +0000 2015
670792680469889025,249,763,This is Antony. He's a Sheraton Tetrahedron. Skips awkwardly. Doesn't look when he crosses the road (reckless). 7/10 https://t.co/gTy4WMXu8l,Sun Nov 29 02:33:32 +0000 2015
670789397210615808,218,609,Two obedient dogs here. Left one has extra leg sticking out of its back. They each get 9/10. Would pet both at once https://t.co/RGcNPsmAfY,Sun Nov 29 02:20:29 +0000 2015
670786190031921152,183,552,This is Creg. You offered him a ride to work but you're late and you just missed his exit. 8/10 https://t.co/3r7wznfuoa,Sun Nov 29 02:07:44 +0000 2015
670783437142401025,350,767,Flamboyant pup here. Probably poisonous. Won't eat kibble. Doesn't bark. Slow af. Petting doesn't look fun. 1/10 https://t.co/jxukeh2BeO,Sun Nov 29 01:56:48 +0000 2015
670782429121134593,701,1419,"This dude slaps your girl's ass what do you do?
5/10 https://t.co/6dioUL6gcP",Sun Nov 29 01:52:48 +0000 2015
670780561024270336,265,727,This is Traviss. He has no ears. Two rare dogs in background. I bet they all get along nicely. 7/10s I'd pet all https://t.co/Viu56hVhhP,Sun Nov 29 01:45:22 +0000 2015
670778058496974848,66,308,"""To bone or not to bone?""
10/10 https://t.co/4g5kFdxp6g",Sun Nov 29 01:35:26 +0000 2015
670764103623966721,387,1004,Meet Vincent. He's a wild Adderall Cayenne. Shipped for free. Always fresh. Never frozen. 10/10 great purchase https://t.co/ZfS7chSsi7,Sun Nov 29 00:39:59 +0000 2015
670755717859713024,95,403,Say hello to Gin &amp; Tonic. They're having a staring contest. Very very intense. 9/10 for both https://t.co/F6bI9dF16E,Sun Nov 29 00:06:39 +0000 2015
670733412878163972,466,887,This is Jerry. He's a great listener. Low maintenance. Hard to get leash on tho. 8/10 still good dog https://t.co/NsDIt8Z80Z,Sat Nov 28 22:38:01 +0000 2015
670727704916926465,326,769,This is Jeffrie. He's a handheld pup. Excellent ears. Super fluffy. 10/10 overall topnotch canine https://t.co/SWnrQAFOtt,Sat Nov 28 22:15:21 +0000 2015
670717338665226240,439,1098,*screams for a little bit and then crumples to the floor shaking* 12/10 https://t.co/W2MCt9pTed,Sat Nov 28 21:34:09 +0000 2015
670704688707301377,340,722,Meet Danny. He's too good to look at the road when he's driving. Absolute menace. 6/10 completely irresponsible https://t.co/I1lMUy1FqH,Sat Nov 28 20:43:53 +0000 2015
670691627984359425,220,542,This is Ester. He has a cocaine problem. This is an intervention Ester. We all care about you. 8/10 https://t.co/eCVj2xT59V,Sat Nov 28 19:51:59 +0000 2015
670679630144274432,256,690,This is Pluto. He's holding little waddling dog hostage. Little waddling dog very desperate at this point sos. 8/10 https://t.co/HMcD9SLOAN,Sat Nov 28 19:04:19 +0000 2015
670676092097810432,37,225,This is Bloo. He's a Westminster Cîroc. Doesn't think Bart deserves legs. Nice flowers. 8/10 https://t.co/IAc1QCczMc,Sat Nov 28 18:50:15 +0000 2015
670668383499735048,4536,9856,This is Phineas. He's a magical dog. Only appears through the hole of a donut. 10/10 mysterious pup https://t.co/NECxEHN5YU,Sat Nov 28 18:19:37 +0000 2015
670474236058800128,676,1396,Honor to rate this dog. Great teeth. Nice horns. Unbelievable posture. Fun to pet. Big enough to ride. 10/10 rad dog https://t.co/7JMAHdJ6A4,Sat Nov 28 05:28:09 +0000 2015
670468609693655041,80,331,This is Edd. He's a Czechoslovakian Googolplex Merlot. Ready for Christmas. Take that Starbucks. Very poised. 10/10 https://t.co/dupWSIpSrG,Sat Nov 28 05:05:47 +0000 2015
670465786746662913,500,899,Silly dog here. Wearing bunny ears. Nice long tail. Unique paws. Not crazy soft but will do. Extremely agile. 7/10 https://t.co/2BnCLtJMxD,Sat Nov 28 04:54:34 +0000 2015
670452855871037440,188,504,This dog can't see its haters. 11/10 https://t.co/35BcGFdEAK,Sat Nov 28 04:03:11 +0000 2015
670449342516494336,590,1114,Vibrant dog here. Fabulous tail. Only 2 legs tho. Has wings but can barely fly (lame). Rather elusive. 5/10 okay pup https://t.co/cixC0M3P1e,Sat Nov 28 03:49:14 +0000 2015
670444955656130560,1804,6257,This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,Sat Nov 28 03:31:48 +0000 2015
670442337873600512,184,596,Meet Koda. He's large. Looks very soft. Great bangs. Powerful owner. 11/10 would pet the hell out of https://t.co/mzPoS9wCqp,Sat Nov 28 03:21:24 +0000 2015
670435821946826752,467,978,Two unbelievably athletic dogs here. Great form. Perfect execution. 10/10 for both https://t.co/sQuKwSKtDE,Sat Nov 28 02:55:30 +0000 2015
670434127938719744,588,1311,Meet Hank and Sully. Hank is very proud of the pumpkin they found and Sully doesn't give a shit. 11/10 and 8/10 https://t.co/cwoP1ftbrj,Sat Nov 28 02:48:46 +0000 2015
670433248821026816,103,305,This is Sam. He's trying to escape the inordinate monotony of conforming to everyday status quo. 10/10 https://t.co/PXnCdz8qzK,Sat Nov 28 02:45:17 +0000 2015
670428280563085312,558,1285,This is Willy. He's millennial af. 11/10 https://t.co/Fm1SvVLsad,Sat Nov 28 02:25:32 +0000 2015
670427002554466305,146,483,This is a Deciduous Trimester mix named Spork. Only 1 ear works. No seat belt. Incredibly reckless. 9/10 still cute https://t.co/CtuJoLHiDo,Sat Nov 28 02:20:27 +0000 2015
670421925039075328,579,1208,Meet Herb. 12/10 https://t.co/tLRyYvCci3,Sat Nov 28 02:00:17 +0000 2015
670420569653809152,283,569,This is Damon. The newest presidential candidate for 2016. 10/10 he gets my vote https://t.co/Z5nqlfjYJi,Sat Nov 28 01:54:54 +0000 2015
670417414769758208,299,527,Sharp dog here. Introverted. Loves purple. Not fun to pet. Hurts to cuddle with. 6/10 still good dog tho https://t.co/Dfv2YaHPMn,Sat Nov 28 01:42:22 +0000 2015
670411370698022913,814,1867,Meet Scooter. He's ready for his first day of middle school. Remarkable tongue. 12/10 https://t.co/1DJfHmfBQN,Sat Nov 28 01:18:21 +0000 2015
670408998013820928,199,508,This is Peanut. He was the World Table Tennis Champion back in 2003. Now he just does it for recreation. 10/10 https://t.co/LXVEHo9JMY,Sat Nov 28 01:08:55 +0000 2015
670403879788544000,138,393,This is Nigel. He accidentally popped his ball after dunking so hard the backboard shattered. 10/10 great great pup https://t.co/vSd1TWFK1I,Sat Nov 28 00:48:35 +0000 2015
670385711116361728,189,519,Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 https://t.co/MAZx8MPF0S,Fri Nov 27 23:36:23 +0000 2015
670374371102445568,248,693,Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room. 12/10 https://t.co/8yzgYzP94K,Fri Nov 27 22:51:19 +0000 2015
670361874861563904,60,302,This is a Rich Mahogany Seltzer named Cherokee. Just got destroyed by a snowball. Isn't very happy about it. 9/10 https://t.co/98ZBi6o4dj,Fri Nov 27 22:01:40 +0000 2015
670338931251150849,101,396,This is Butters. He's not ready for Thanksgiving to be over. 10/10 poor Butters https://t.co/iTc578yDmY,Fri Nov 27 20:30:30 +0000 2015
670319130621435904,1113,3607,"AT DAWN...
WE RIDE

11/10 https://t.co/QnfO7HEQGA",Fri Nov 27 19:11:49 +0000 2015
670303360680108032,118,404,This is a Speckled Cauliflower Yosemite named Hemry. He's terrified of intruder dog. Not one bit comfortable. 9/10 https://t.co/yV3Qgjh8iN,Fri Nov 27 18:09:09 +0000 2015
670290420111441920,259,643,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 https://t.co/orbkAq9kYF,Fri Nov 27 17:17:44 +0000 2015
670093938074779648,299,948,This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat. 9/10 https://t.co/vYs9IVzHY9,Fri Nov 27 04:16:59 +0000 2015
670086499208155136,228,644,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 https://t.co/DuQXATW27f",Fri Nov 27 03:47:25 +0000 2015
670079681849372674,1110,2044,Meet Fabio. He's a wonderful pup. Can't stay away from the devil's lettuce but other than that he's a delight. 10/10 https://t.co/Qvj4JZGdQD,Fri Nov 27 03:20:20 +0000 2015
670073503555706880,713,1439,Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston https://t.co/exGrzT9O88,Fri Nov 27 02:55:47 +0000 2015
670069087419133954,216,573,This is Randall. He's from Chernobyl. Built playground himself. Has been stuck up there quite a while. 5/10 good dog https://t.co/pzrvc7wKGd,Fri Nov 27 02:38:14 +0000 2015
670061506722140161,301,695,"This is Liam. He has a particular set of skills. He will look for you, he will find you, and he will kill you. 11/10 https://t.co/uQMFKv1vjn",Fri Nov 27 02:08:07 +0000 2015
670055038660800512,295,611,This is Tommy. He's a cool dog. Hard not to step on. Won't let go of seashell. Not fast by any means. 3/10 https://t.co/0gY6XTOpn3,Fri Nov 27 01:42:24 +0000 2015
670046952931721218,159,595,This is Ben &amp; Carson. It's impossible for them to tilt their heads in the same direction. Cheeky wink by Ben. 11/10s https://t.co/465sIBdvzU,Fri Nov 27 01:10:17 +0000 2015
670040295598354432,102,694,😂😂😂 10/10 for the dog and the owner https://t.co/5iYF0Ci0EK,Fri Nov 27 00:43:49 +0000 2015
670037189829525505,252,545,Awesome dog here. Not sure where it is tho. Spectacular camouflage. Enjoys leaves. Not very soft. 5/10 still petable https://t.co/rOTOteKx4q,Fri Nov 27 00:31:29 +0000 2015
670003130994700288,84,307,This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings. 10/10 simply magnificent https://t.co/3NTykJmtHt,Thu Nov 26 22:16:09 +0000 2015
669993076832759809,75,299,This is Zoey. Her dreams of becoming a hippo ballerina don't look promising. 9/10 it'll be ok puppers https://t.co/kR1fqy4NKK,Thu Nov 26 21:36:12 +0000 2015
669972011175813120,140,411,Here we see really big dog cuddling smaller dog. Very touching. True friendship. 10/10s would pet both at once https://t.co/A6XnvxHiUQ,Thu Nov 26 20:12:29 +0000 2015
669970042633789440,50,281,This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 https://t.co/aeURGO9Qs8,Thu Nov 26 20:04:40 +0000 2015
669942763794931712,143,463,This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru https://t.co/1VJoY3OJ1F,Thu Nov 26 18:16:16 +0000 2015
669926384437997569,87,348,I've never seen a dog so genuinely happy about a tennis ball. 12/10 s'cute https://t.co/9RYY2NtHDw,Thu Nov 26 17:11:11 +0000 2015
669923323644657664,53,213,This is a spotted Lipitor Rumpelstiltskin named Alphred. He can't wait for the Turkey. 10/10 would pet really well https://t.co/6GUGO7azNX,Thu Nov 26 16:59:01 +0000 2015
669753178989142016,365,734,Meet Chester. He just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours https://t.co/63jh1tYZa5,Thu Nov 26 05:42:55 +0000 2015
669749430875258880,60,238,Say hello to Clarence. Clarence thought he saw a squirrel. He was just trying to help. 8/10 poor Clarence https://t.co/tbFaTUHLJB,Thu Nov 26 05:28:02 +0000 2015
669684865554620416,79,469,After countless hours of research and hundreds of formula alterations we have concluded that Dug should be bumped to an 11/10,Thu Nov 26 01:11:28 +0000 2015
669683899023405056,100,349,This is Kloey. Her mother was a unicorn. 10/10 https://t.co/NvKJRYDosA,Thu Nov 26 01:07:38 +0000 2015
669682095984410625,123,326,Meet Louie. He just pounded that bottle of wine. 9/10 goodnight Louie https://t.co/RAwZvMKRZB,Thu Nov 26 01:00:28 +0000 2015
669680153564442624,261,614,This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups. 8/10 #NoDaysOff #swole https://t.co/IQFZKNUlXx,Thu Nov 26 00:52:45 +0000 2015
669661792646373376,388,746,This is a brave dog. Excellent free climber. Trying to get closer to God. Not very loyal though. Doesn't bark. 5/10 https://t.co/ODnILTr4QM,Wed Nov 25 23:39:47 +0000 2015
669625907762618368,1645,3250,This is Penny. She's having fun AND being safe. 12/10 very responsible pup https://t.co/eqeWw67oU7,Wed Nov 25 21:17:12 +0000 2015
669603084620980224,332,885,"Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right
10/10 https://t.co/MSIbWu4YYs",Wed Nov 25 19:46:30 +0000 2015
669597912108789760,139,470,This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af https://t.co/XmCvma01fF,Wed Nov 25 19:25:57 +0000 2015
669583744538451968,847,1376,Special dog here. Pretty big. Neck kinda long for dog. Cool spots. Must be a Dalmatian variant. 6/10 would still pet https://t.co/f8GXeDbFzu,Wed Nov 25 18:29:39 +0000 2015
669573570759163904,127,402,This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 https://t.co/UpFFYhA1Id,Wed Nov 25 17:49:14 +0000 2015
669571471778410496,923,1466,This is Keith. He's had 13 DUIs. 7/10 that's too many Keith https://t.co/fa7olwrF9Y,Wed Nov 25 17:40:53 +0000 2015
669567591774625800,48,215,Meet Kollin. He's a Parakeetian Badminton from Denmark. Great artist. Taking break from research. Loves wicker 9/10 https://t.co/XPLB3eoXiX,Wed Nov 25 17:25:28 +0000 2015
669564461267722241,109,360,This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog. 10/10 would hug lots https://t.co/eCRdwouKCl,Wed Nov 25 17:13:02 +0000 2015
669393256313184256,66,326,Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well https://t.co/juktj5qiaD,Wed Nov 25 05:52:43 +0000 2015
669375718304980992,656,1218,This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl https://t.co/ero0XfdGtY,Wed Nov 25 04:43:02 +0000 2015
669371483794317312,160,450,This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him https://t.co/fj4c170cxk,Wed Nov 25 04:26:12 +0000 2015
669367896104181761,138,422,This is Chip. Chip's pretending to be choked. 10/10 lol classic Chip https://t.co/yoB0SM1AAP,Wed Nov 25 04:11:57 +0000 2015
669363888236994561,207,577,Here we have a Gingivitis Pumpernickel named Zeus. Unmatched tennis ball capacity. 10/10 would highly recommend https://t.co/jPkd7hhX7m,Wed Nov 25 03:56:01 +0000 2015
669359674819481600,110,343,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi,Wed Nov 25 03:39:17 +0000 2015
669354382627049472,1159,2490,Meet Dug. Dug fucken loves peaches. 8/10 https://t.co/JtA1TG21Xx,Wed Nov 25 03:18:15 +0000 2015
669353438988365824,238,580,This is Tessa. She is also very pleased after finally meeting her biological father. 10/10 https://t.co/qDS1aCqppv,Wed Nov 25 03:14:30 +0000 2015
669351434509529089,166,399,This is Sully. He's a Leviticus Galapagos. Very powerful. Borderline unstoppable. Cool goggles. 10/10 https://t.co/zKNF77dxEA,Wed Nov 25 03:06:32 +0000 2015
669328503091937280,381,938,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP,Wed Nov 25 01:35:25 +0000 2015
669327207240699904,112,530,Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all https://t.co/6WGFp9cuj6,Wed Nov 25 01:30:16 +0000 2015
669324657376567296,192,456,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf https://t.co/R5Z6jBTdhc,Wed Nov 25 01:20:08 +0000 2015
669216679721873412,365,1098,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly https://t.co/d8ybynaRwZ,Tue Nov 24 18:11:04 +0000 2015
669214165781868544,144,401,This is Jaspers. He is a northeastern Gillette. Just got his license. Very excited. 10/10 they grow up so fast https://t.co/cieaOI0RuT,Tue Nov 24 18:01:05 +0000 2015
669203728096960512,425,927,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3,Tue Nov 24 17:19:36 +0000 2015
669037058363662336,284,603,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp",Tue Nov 24 06:17:19 +0000 2015
669015743032369152,339,680,Super rare dog right here guys. Doesn't bark. Seems strong. Blue. Very family friendly pet. 10/10 overall good dog https://t.co/Jykq2iq3qN,Tue Nov 24 04:52:37 +0000 2015
669006782128353280,219,533,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu,Tue Nov 24 04:17:01 +0000 2015
669000397445533696,5770,19323,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD,Tue Nov 24 03:51:38 +0000 2015
668994913074286592,204,404,Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well https://t.co/w5oYFXi0uh,Tue Nov 24 03:29:51 +0000 2015
668992363537309700,311,681,This is Harrison. He braves the snow like a champ. Perched at all times. Hasn't blinked in months. 8/10 v nifty dog https://t.co/tiVuq6MNwl,Tue Nov 24 03:19:43 +0000 2015
668989615043424256,303,621,This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh https://t.co/1zBp1moFlX,Tue Nov 24 03:08:48 +0000 2015
668988183816871936,418,834,Honor to rate this dog. Lots of fur on him. Two massive tumors on back. Should get checked out. Very neat tho. 7/10 https://t.co/bMhs18elNF,Tue Nov 24 03:03:06 +0000 2015
668986018524233728,149,508,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 https://t.co/j0Wpa42KCH,Tue Nov 24 02:54:30 +0000 2015
668981893510119424,275,501,Unique dog here. Oddly shaped tail. Long pink front legs. I don't think dogs breath underwater sos. 4/10 bad owner https://t.co/0EJXxE9UxW,Tue Nov 24 02:38:07 +0000 2015
668979806671884288,316,733,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,Tue Nov 24 02:29:49 +0000 2015
668975677807423489,527,1200,This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 https://t.co/LqAMlFVBoY,Tue Nov 24 02:13:25 +0000 2015
668967877119254528,21,133,"12/10 good shit Bubka
@wane15",Tue Nov 24 01:42:25 +0000 2015
668960084974809088,222,648,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,Tue Nov 24 01:11:27 +0000 2015
668955713004314625,65,252,This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! https://t.co/Dmy2mY2Qj5,Tue Nov 24 00:54:05 +0000 2015
668932921458302977,53,235,This is Herald. He likes to swing. Subtle tongue slip. Owner good at b-ball. Creepy person on bench back there. 9/10 https://t.co/rcrKkL7eB6,Mon Nov 23 23:23:31 +0000 2015
668902994700836864,91,294,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,Mon Nov 23 21:24:36 +0000 2015
668892474547511297,134,369,This is Ruffles. He is an Albanian Shoop Da Whoop. He just noticed the camera. Patriotic af. Classy hardwood. 11/10 https://t.co/HyDpTU5Jhj,Mon Nov 23 20:42:48 +0000 2015
668872652652679168,276,489,This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,Mon Nov 23 19:24:02 +0000 2015
668852170888998912,146,419,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,Mon Nov 23 18:02:38 +0000 2015
